Index, Time, t(seconds), T1,T2,T3,T4,T5,T6,T7,T8,Tenv,Tavg,Tmin,Tmax,Trange,Tsigma
610, 2024/3/28 23:09:39, 609.90, 29.09,21.22,19.65,--,--,--,--,--,22.01,23.32, 19.65, 29.09, 9.44, 5.058250
611, 2024/3/28 23:09:40, 610.90, 29.08,21.24,19.65,--,--,--,--,--,22.00,23.32, 19.65, 29.08, 9.43, 5.048412
612, 2024/3/28 23:09:41, 611.90, 29.05,21.23,19.67,--,--,--,--,--,22.01,23.32, 19.67, 29.05, 9.38, 5.026106
613, 2024/3/28 23:09:42, 612.90, 29.01,21.21,19.62,--,--,--,--,--,21.99,23.28, 19.62, 29.01, 9.39, 5.025606
614, 2024/3/28 23:09:43, 613.91, 28.82,21.25,19.64,--,--,--,--,--,22.01,23.24, 19.64, 28.82, 9.18, 4.901862
615, 2024/3/28 23:09:44, 614.91, 28.82,21.26,19.55,--,--,--,--,--,21.99,23.21, 19.55, 28.82, 9.27, 4.933064
616, 2024/3/28 23:09:45, 615.91, 28.89,21.26,19.52,--,--,--,--,--,22.01,23.22, 19.52, 28.89, 9.37, 4.983998
617, 2024/3/28 23:09:46, 616.91, 28.89,21.22,19.48,--,--,--,--,--,21.99,23.20, 19.48, 28.89, 9.41, 5.006738
618, 2024/3/28 23:09:47, 617.91, 28.94,21.25,19.51,--,--,--,--,--,22.00,23.23, 19.51, 28.94, 9.43, 5.018110
619, 2024/3/28 23:09:48, 618.91, 29.00,21.27,19.51,--,--,--,--,--,22.00,23.26, 19.51, 29.00, 9.49, 5.048277
620, 2024/3/28 23:09:49, 619.91, 29.00,21.27,19.46,--,--,--,--,--,21.99,23.24, 19.46, 29.00, 9.54, 5.066896
621, 2024/3/28 23:09:50, 620.92, 29.01,21.26,19.52,--,--,--,--,--,22.00,23.26, 19.52, 29.01, 9.49, 5.052232
622, 2024/3/28 23:09:51, 621.92, 29.07,21.26,19.54,--,--,--,--,--,22.01,23.29, 19.54, 29.07, 9.53, 5.078966
623, 2024/3/28 23:09:52, 622.92, 29.10,21.24,19.53,--,--,--,--,--,21.99,23.29, 19.53, 29.10, 9.57, 5.103734
624, 2024/3/28 23:09:53, 623.92, 29.12,21.24,19.54,--,--,--,--,--,22.00,23.30, 19.54, 29.12, 9.58, 5.111438
625, 2024/3/28 23:09:54, 624.92, 29.22,21.23,19.51,--,--,--,--,--,22.00,23.32, 19.51, 29.22, 9.71, 5.181418
626, 2024/3/28 23:09:55, 625.92, 29.25,21.18,19.54,--,--,--,--,--,21.99,23.32, 19.54, 29.25, 9.71, 5.197733
627, 2024/3/28 23:09:56, 626.92, 29.26,21.23,19.60,--,--,--,--,--,22.01,23.36, 19.60, 29.26, 9.66, 5.171288
628, 2024/3/28 23:09:57, 627.92, 29.27,21.25,19.53,--,--,--,--,--,21.99,23.35, 19.53, 29.27, 9.74, 5.198499
629, 2024/3/28 23:09:58, 628.93, 29.28,21.26,19.63,--,--,--,--,--,22.00,23.39, 19.63, 29.28, 9.65, 5.165587
630, 2024/3/28 23:09:59, 629.93, 29.27,21.24,19.66,--,--,--,--,--,22.00,23.39, 19.66, 29.27, 9.61, 5.153145
631, 2024/3/28 23:10:29, 659.72, 29.05,21.29,19.75,--,--,--,--,--,21.99,23.36, 19.75, 29.05, 9.30, 4.984629
632, 2024/3/28 23:10:30, 660.72, 29.01,21.28,19.77,--,--,--,--,--,21.99,23.35, 19.77, 29.01, 9.24, 4.956656
633, 2024/3/28 23:10:31, 661.72, 29.04,21.26,19.73,--,--,--,--,--,21.99,23.34, 19.73, 29.04, 9.31, 4.992419
634, 2024/3/28 23:10:32, 662.72, 29.11,21.27,19.61,--,--,--,--,--,21.99,23.33, 19.61, 29.11, 9.50, 5.073974
635, 2024/3/28 23:10:33, 663.72, 29.07,21.30,19.58,--,--,--,--,--,22.00,23.32, 19.58, 29.07, 9.49, 5.056208
636, 2024/3/28 23:10:34, 664.72, 29.02,21.26,19.56,--,--,--,--,--,21.99,23.28, 19.56, 29.02, 9.46, 5.043132
637, 2024/3/28 23:10:35, 665.72, 29.05,21.26,19.53,--,--,--,--,--,21.99,23.28, 19.53, 29.05, 9.52, 5.071282
638, 2024/3/28 23:10:36, 666.72, 29.07,21.27,19.47,--,--,--,--,--,22.00,23.27, 19.47, 29.07, 9.60, 5.102941
639, 2024/3/28 23:10:37, 667.73, 29.14,21.26,19.42,--,--,--,--,--,22.00,23.27, 19.42, 29.14, 9.72, 5.163308
640, 2024/3/28 23:10:38, 668.73, 29.12,21.26,19.42,--,--,--,--,--,21.99,23.27, 19.42, 29.12, 9.70, 5.151945
641, 2024/3/28 23:10:39, 669.73, 29.13,21.27,19.42,--,--,--,--,--,21.98,23.27, 19.42, 29.13, 9.71, 5.155679
642, 2024/3/28 23:10:40, 670.73, 29.17,21.28,19.36,--,--,--,--,--,22.00,23.27, 19.36, 29.17, 9.81, 5.198953
643, 2024/3/28 23:10:41, 671.73, 29.13,21.26,19.37,--,--,--,--,--,21.99,23.25, 19.37, 29.13, 9.76, 5.176332
644, 2024/3/28 23:10:42, 672.73, 29.11,21.29,19.39,--,--,--,--,--,22.00,23.26, 19.39, 29.11, 9.72, 5.151712
645, 2024/3/28 23:10:43, 673.73, 29.06,21.27,19.43,--,--,--,--,--,21.99,23.25, 19.43, 29.06, 9.63, 5.112185
646, 2024/3/28 23:10:44, 674.73, 29.01,21.26,19.48,--,--,--,--,--,21.98,23.25, 19.48, 29.01, 9.53, 5.067081
647, 2024/3/28 23:10:45, 675.74, 29.02,21.24,19.57,--,--,--,--,--,22.01,23.28, 19.57, 29.02, 9.45, 5.043474
648, 2024/3/28 23:10:46, 676.74, 29.00,21.25,19.53,--,--,--,--,--,22.00,23.26, 19.53, 29.00, 9.47, 5.044829
649, 2024/3/28 23:10:47, 677.74, 29.01,21.31,19.54,--,--,--,--,--,21.99,23.29, 19.54, 29.01, 9.47, 5.034944
650, 2024/3/28 23:10:48, 678.74, 28.99,21.33,19.56,--,--,--,--,--,22.00,23.29, 19.56, 28.99, 9.43, 5.012209
651, 2024/3/28 23:10:49, 679.74, 29.03,21.31,19.53,--,--,--,--,--,21.99,23.29, 19.53, 29.03, 9.50, 5.050032
652, 2024/3/28 23:10:50, 680.74, 29.01,21.30,19.53,--,--,--,--,--,21.99,23.28, 19.53, 29.01, 9.48, 5.040627
653, 2024/3/28 23:10:51, 681.75, 29.05,21.33,19.53,--,--,--,--,--,22.00,23.30, 19.53, 29.05, 9.52, 5.057483
654, 2024/3/28 23:10:52, 682.75, 29.05,21.28,19.52,--,--,--,--,--,21.99,23.28, 19.52, 29.05, 9.53, 5.071020
655, 2024/3/28 23:10:53, 683.75, 29.01,21.29,19.59,--,--,--,--,--,21.99,23.30, 19.59, 29.01, 9.42, 5.020372
656, 2024/3/28 23:10:54, 684.75, 29.00,21.33,19.65,--,--,--,--,--,22.00,23.33, 19.65, 29.00, 9.35, 4.984540
657, 2024/3/28 23:10:55, 685.75, 29.00,21.30,19.61,--,--,--,--,--,21.99,23.30, 19.61, 29.00, 9.39, 5.005301
658, 2024/3/28 23:10:56, 686.75, 29.00,21.31,19.62,--,--,--,--,--,21.99,23.31, 19.62, 29.00, 9.38, 4.999610
659, 2024/3/28 23:10:57, 687.75, 29.02,21.33,19.69,--,--,--,--,--,21.99,23.35, 19.69, 29.02, 9.33, 4.981206
660, 2024/3/28 23:10:58, 688.76, 29.08,21.33,19.66,--,--,--,--,--,21.98,23.36, 19.66, 29.08, 9.42, 5.026395
661, 2024/3/28 23:10:59, 689.76, 29.10,21.32,19.68,--,--,--,--,--,21.99,23.37, 19.68, 29.10, 9.42, 5.032466
662, 2024/3/28 23:11:00, 690.76, 29.18,21.33,19.65,--,--,--,--,--,21.99,23.39, 19.65, 29.18, 9.53, 5.087007
663, 2024/3/28 23:11:01, 691.76, 29.14,21.31,19.60,--,--,--,--,--,21.99,23.35, 19.60, 29.14, 9.54, 5.086660
664, 2024/3/28 23:11:02, 692.76, 29.13,21.30,19.62,--,--,--,--,--,21.98,23.35, 19.62, 29.13, 9.51, 5.075616
665, 2024/3/28 23:11:03, 693.76, 29.10,21.35,19.62,--,--,--,--,--,21.99,23.36, 19.62, 29.10, 9.48, 5.048526
666, 2024/3/28 23:11:04, 694.76, 29.06,21.35,19.63,--,--,--,--,--,21.98,23.35, 19.63, 29.06, 9.43, 5.022074
667, 2024/3/28 23:11:05, 695.77, 29.13,21.33,19.65,--,--,--,--,--,21.99,23.37, 19.65, 29.13, 9.48, 5.058537
668, 2024/3/28 23:11:06, 696.76, 29.17,21.34,19.67,--,--,--,--,--,21.99,23.39, 19.67, 29.17, 9.50, 5.071946
669, 2024/3/28 23:11:07, 697.77, 29.09,21.33,19.78,--,--,--,--,--,21.98,23.40, 19.78, 29.09, 9.31, 4.988255
670, 2024/3/28 23:11:08, 698.77, 29.11,21.34,19.76,--,--,--,--,--,21.99,23.40, 19.76, 29.11, 9.35, 5.004862
671, 2024/3/28 23:11:09, 699.77, 29.11,21.34,19.75,--,--,--,--,--,21.99,23.40, 19.75, 29.11, 9.36, 5.008503
672, 2024/3/28 23:11:10, 700.77, 29.10,21.34,19.83,--,--,--,--,--,21.99,23.42, 19.83, 29.10, 9.27, 4.973773
673, 2024/3/28 23:11:11, 701.77, 29.13,21.32,19.74,--,--,--,--,--,21.98,23.40, 19.74, 29.13, 9.39, 5.027666
674, 2024/3/28 23:11:12, 702.77, 29.05,21.34,19.71,--,--,--,--,--,21.99,23.37, 19.71, 29.05, 9.34, 4.988931
675, 2024/3/28 23:11:13, 703.78, 29.06,21.38,19.68,--,--,--,--,--,21.98,23.37, 19.68, 29.06, 9.38, 4.997613
676, 2024/3/28 23:11:14, 704.78, 29.06,21.35,19.64,--,--,--,--,--,21.99,23.35, 19.64, 29.06, 9.42, 5.018377
677, 2024/3/28 23:11:15, 705.78, 29.00,21.32,19.72,--,--,--,--,--,21.99,23.35, 19.72, 29.00, 9.28, 4.960861
678, 2024/3/28 23:11:16, 706.78, 28.94,21.36,19.77,--,--,--,--,--,21.98,23.36, 19.77, 28.94, 9.17, 4.900227
679, 2024/3/28 23:11:17, 707.78, 28.97,21.33,19.75,--,--,--,--,--,21.99,23.35, 19.75, 28.97, 9.22, 4.930761
680, 2024/3/28 23:11:18, 708.78, 28.97,21.32,19.79,--,--,--,--,--,21.99,23.36, 19.79, 28.97, 9.18, 4.918262
681, 2024/3/28 23:11:19, 709.79, 28.98,21.34,19.76,--,--,--,--,--,21.98,23.36, 19.76, 28.98, 9.22, 4.930761
682, 2024/3/28 23:11:20, 710.79, 29.04,21.33,19.82,--,--,--,--,--,21.98,23.40, 19.82, 29.04, 9.22, 4.945245
683, 2024/3/28 23:11:21, 711.79, 29.07,21.29,19.77,--,--,--,--,--,21.99,23.38, 19.77, 29.07, 9.30, 4.988799
684, 2024/3/28 23:11:22, 712.79, 29.08,21.31,19.70,--,--,--,--,--,21.99,23.36, 19.70, 29.08, 9.38, 5.015800
685, 2024/3/28 23:11:23, 713.79, 29.10,21.35,19.68,--,--,--,--,--,21.99,23.38, 19.68, 29.10, 9.42, 5.026392
686, 2024/3/28 23:11:24, 714.79, 29.08,21.33,19.69,--,--,--,--,--,21.98,23.37, 19.69, 29.08, 9.39, 5.015380
687, 2024/3/28 23:11:25, 715.79, 29.06,21.30,19.68,--,--,--,--,--,21.98,23.35, 19.68, 29.06, 9.38, 5.013754
688, 2024/3/28 23:11:26, 716.79, 29.01,21.31,19.72,--,--,--,--,--,21.98,23.35, 19.72, 29.01, 9.29, 4.968608
689, 2024/3/28 23:11:27, 717.79, 29.01,21.36,19.80,--,--,--,--,--,21.98,23.39, 19.80, 29.01, 9.21, 4.929171
690, 2024/3/28 23:11:28, 718.80, 28.95,21.32,19.83,--,--,--,--,--,21.98,23.37, 19.83, 28.95, 9.12, 4.892365
691, 2024/3/28 23:11:29, 719.80, 28.89,21.34,19.87,--,--,--,--,--,21.98,23.37, 19.87, 28.89, 9.02, 4.839486
692, 2024/3/28 23:11:30, 720.80, 28.92,21.31,19.80,--,--,--,--,--,21.97,23.34, 19.80, 28.92, 9.12, 4.888194
693, 2024/3/28 23:11:31, 721.80, 28.91,21.39,19.81,--,--,--,--,--,21.97,23.37, 19.81, 28.91, 9.10, 4.862386
694, 2024/3/28 23:11:32, 722.80, 28.90,21.36,19.86,--,--,--,--,--,21.98,23.37, 19.86, 28.90, 9.04, 4.844638
695, 2024/3/28 23:11:33, 723.80, 28.95,21.36,19.85,--,--,--,--,--,21.98,23.39, 19.85, 28.95, 9.10, 4.876786
696, 2024/3/28 23:11:34, 724.81, 28.98,21.36,19.82,--,--,--,--,--,21.98,23.39, 19.82, 28.98, 9.16, 4.904788
697, 2024/3/28 23:11:35, 725.81, 29.06,21.36,19.82,--,--,--,--,--,21.97,23.41, 19.82, 29.06, 9.24, 4.950408
698, 2024/3/28 23:11:36, 726.81, 29.10,21.36,19.82,--,--,--,--,--,21.98,23.43, 19.82, 29.10, 9.28, 4.973221
699, 2024/3/28 23:11:37, 727.81, 29.14,21.36,19.83,--,--,--,--,--,22.00,23.44, 19.83, 29.14, 9.31, 4.992418
700, 2024/3/28 23:11:38, 728.81, 29.14,21.39,19.84,--,--,--,--,--,21.98,23.46, 19.84, 29.14, 9.30, 4.982554
701, 2024/3/28 23:11:39, 729.81, 29.18,21.36,19.76,--,--,--,--,--,21.98,23.43, 19.76, 29.18, 9.42, 5.040648
702, 2024/3/28 23:11:40, 730.81, 29.19,21.39,19.83,--,--,--,--,--,21.98,23.47, 19.83, 29.19, 9.36, 5.014699
703, 2024/3/28 23:11:41, 731.82, 29.18,21.37,19.83,--,--,--,--,--,21.97,23.46, 19.83, 29.18, 9.35, 5.013152
704, 2024/3/28 23:11:42, 732.81, 29.23,21.38,19.84,--,--,--,--,--,21.98,23.48, 19.84, 29.23, 9.39, 5.035975
705, 2024/3/28 23:11:43, 733.82, 29.20,21.36,19.83,--,--,--,--,--,21.97,23.46, 19.83, 29.20, 9.37, 5.026651
706, 2024/3/28 23:11:44, 734.82, 29.22,21.36,19.83,--,--,--,--,--,21.98,23.47, 19.83, 29.22, 9.39, 5.038064
707, 2024/3/28 23:11:45, 735.82, 29.19,21.37,19.83,--,--,--,--,--,21.98,23.46, 19.83, 29.19, 9.36, 5.018858
708, 2024/3/28 23:11:46, 736.82, 29.20,21.35,19.81,--,--,--,--,--,21.98,23.45, 19.81, 29.20, 9.39, 5.035972
709, 2024/3/28 23:11:47, 737.82, 29.17,21.35,19.84,--,--,--,--,--,21.98,23.45, 19.84, 29.17, 9.33, 5.008017
710, 2024/3/28 23:11:48, 738.82, 29.21,21.36,19.84,--,--,--,--,--,21.98,23.47, 19.84, 29.21, 9.37, 5.028748
711, 2024/3/28 23:11:49, 739.83, 29.15,21.37,19.83,--,--,--,--,--,21.98,23.45, 19.83, 29.15, 9.32, 4.996037
712, 2024/3/28 23:11:50, 740.83, 29.10,21.38,19.86,--,--,--,--,--,21.98,23.45, 19.86, 29.10, 9.24, 4.954566
713, 2024/3/28 23:11:51, 741.83, 29.09,21.41,19.88,--,--,--,--,--,21.98,23.46, 19.88, 29.09, 9.21, 4.935371
714, 2024/3/28 23:11:52, 742.83, 29.10,21.42,19.93,--,--,--,--,--,21.99,23.48, 19.93, 29.10, 9.17, 4.920897
715, 2024/3/28 23:11:53, 743.83, 29.05,21.41,19.89,--,--,--,--,--,21.98,23.45, 19.89, 29.05, 9.16, 4.908930
716, 2024/3/28 23:11:54, 744.83, 29.03,21.34,19.86,--,--,--,--,--,21.97,23.41, 19.86, 29.03, 9.17, 4.922998
717, 2024/3/28 23:11:55, 745.83, 29.01,21.36,19.77,--,--,--,--,--,21.97,23.38, 19.77, 29.01, 9.24, 4.940112
718, 2024/3/28 23:11:56, 746.84, 28.98,21.38,19.81,--,--,--,--,--,21.98,23.39, 19.81, 28.98, 9.17, 4.904315
719, 2024/3/28 23:11:57, 747.84, 29.07,21.37,19.88,--,--,--,--,--,21.98,23.44, 19.88, 29.07, 9.19, 4.932312
720, 2024/3/28 23:11:58, 748.84, 29.06,21.36,19.86,--,--,--,--,--,21.97,23.43, 19.86, 29.06, 9.20, 4.935923
721, 2024/3/28 23:11:59, 749.84, 29.04,21.34,19.90,--,--,--,--,--,21.98,23.43, 19.90, 29.04, 9.14, 4.914320
722, 2024/3/28 23:12:00, 750.84, 29.06,21.32,19.83,--,--,--,--,--,21.97,23.40, 19.83, 29.06, 9.23, 4.955142
723, 2024/3/28 23:12:01, 751.84, 29.07,21.34,19.83,--,--,--,--,--,21.98,23.41, 19.83, 29.07, 9.24, 4.956654
724, 2024/3/28 23:12:02, 752.84, 29.09,21.36,19.80,--,--,--,--,--,21.97,23.42, 19.80, 29.09, 9.29, 4.974780
725, 2024/3/28 23:12:03, 753.85, 29.02,21.35,19.78,--,--,--,--,--,21.96,23.38, 19.78, 29.02, 9.24, 4.944210
726, 2024/3/28 23:12:04, 754.85, 29.07,21.36,19.91,--,--,--,--,--,21.98,23.45, 19.91, 29.07, 9.16, 4.923619
727, 2024/3/28 23:12:05, 755.85, 29.09,21.38,19.86,--,--,--,--,--,21.97,23.44, 19.86, 29.09, 9.23, 4.948861
728, 2024/3/28 23:12:06, 756.85, 29.13,21.43,19.86,--,--,--,--,--,21.98,23.47, 19.86, 29.13, 9.27, 4.961311
729, 2024/3/28 23:12:07, 757.85, 29.13,21.41,19.87,--,--,--,--,--,21.99,23.47, 19.87, 29.13, 9.26, 4.961812
730, 2024/3/28 23:12:08, 758.85, 29.15,21.43,19.87,--,--,--,--,--,21.98,23.48, 19.87, 29.15, 9.28, 4.969076
731, 2024/3/28 23:12:09, 759.85, 29.15,21.43,19.86,--,--,--,--,--,21.98,23.48, 19.86, 29.15, 9.29, 4.972714
732, 2024/3/28 23:12:10, 760.86, 29.15,21.43,19.76,--,--,--,--,--,21.98,23.45, 19.76, 29.15, 9.39, 5.009314
733, 2024/3/28 23:12:11, 761.86, 29.24,21.36,19.73,--,--,--,--,--,21.99,23.44, 19.73, 29.24, 9.51, 5.085789
734, 2024/3/28 23:12:12, 762.86, 29.27,21.33,19.64,--,--,--,--,--,21.98,23.41, 19.64, 29.27, 9.63, 5.141929
735, 2024/3/28 23:12:13, 763.86, 29.22,21.35,19.63,--,--,--,--,--,21.97,23.40, 19.63, 29.22, 9.59, 5.113109
736, 2024/3/28 23:12:14, 764.86, 29.22,21.37,19.57,--,--,--,--,--,21.97,23.39, 19.57, 29.22, 9.65, 5.131357
737, 2024/3/28 23:12:15, 765.86, 29.16,21.35,19.58,--,--,--,--,--,21.97,23.36, 19.58, 29.16, 9.58, 5.097474
738, 2024/3/28 23:12:16, 766.86, 29.13,21.37,19.59,--,--,--,--,--,21.97,23.36, 19.59, 29.13, 9.54, 5.072762
739, 2024/3/28 23:12:17, 767.86, 29.07,21.34,19.59,--,--,--,--,--,21.97,23.33, 19.59, 29.07, 9.48, 5.044564
740, 2024/3/28 23:12:18, 768.87, 29.08,21.37,19.61,--,--,--,--,--,21.97,23.35, 19.61, 29.08, 9.47, 5.036908
741, 2024/3/28 23:12:19, 769.87, 29.06,21.37,19.68,--,--,--,--,--,21.97,23.37, 19.68, 29.06, 9.38, 4.999609
742, 2024/3/28 23:12:20, 770.87, 29.04,21.39,19.66,--,--,--,--,--,21.96,23.36, 19.66, 29.04, 9.38, 4.991657
743, 2024/3/28 23:12:21, 771.87, 29.08,21.39,19.63,--,--,--,--,--,21.97,23.37, 19.63, 29.08, 9.45, 5.025539
744, 2024/3/28 23:12:22, 772.87, 29.11,21.41,19.66,--,--,--,--,--,21.98,23.39, 19.66, 29.11, 9.45, 5.027509
745, 2024/3/28 23:12:23, 773.87, 29.13,21.37,19.64,--,--,--,--,--,21.97,23.38, 19.64, 29.13, 9.49, 5.054215
746, 2024/3/28 23:12:24, 774.87, 29.13,21.39,19.68,--,--,--,--,--,21.98,23.40, 19.68, 29.13, 9.45, 5.035442
747, 2024/3/28 23:12:25, 775.88, 29.13,21.36,19.60,--,--,--,--,--,21.97,23.36, 19.60, 29.13, 9.53, 5.071017
748, 2024/3/28 23:12:26, 776.88, 29.12,21.37,19.55,--,--,--,--,--,21.97,23.35, 19.55, 29.12, 9.57, 5.081992
749, 2024/3/28 23:12:27, 777.88, 29.09,21.38,19.44,--,--,--,--,--,21.97,23.30, 19.44, 29.09, 9.65, 5.104413
750, 2024/3/28 23:12:28, 778.88, 29.12,21.41,19.39,--,--,--,--,--,21.98,23.31, 19.39, 29.12, 9.73, 5.134806
751, 2024/3/28 23:12:29, 779.88, 29.07,21.38,19.40,--,--,--,--,--,21.96,23.28, 19.40, 29.07, 9.67, 5.108252
752, 2024/3/28 23:12:30, 780.88, 29.04,21.39,19.43,--,--,--,--,--,21.98,23.29, 19.43, 29.04, 9.61, 5.077995
753, 2024/3/28 23:12:31, 781.88, 28.99,21.38,19.47,--,--,--,--,--,21.98,23.28, 19.47, 28.99, 9.52, 5.036379
754, 2024/3/28 23:12:32, 782.89, 29.03,21.43,19.49,--,--,--,--,--,21.97,23.32, 19.49, 29.03, 9.54, 5.042077
755, 2024/3/28 23:12:33, 783.89, 29.08,21.42,19.53,--,--,--,--,--,21.97,23.34, 19.53, 29.08, 9.55, 5.057178
756, 2024/3/28 23:12:34, 784.89, 29.18,21.44,19.53,--,--,--,--,--,21.98,23.38, 19.53, 29.18, 9.65, 5.110091
757, 2024/3/28 23:12:35, 785.89, 29.18,21.41,19.54,--,--,--,--,--,21.97,23.38, 19.54, 29.18, 9.64, 5.112067
758, 2024/3/28 23:12:36, 786.89, 29.16,21.42,19.58,--,--,--,--,--,21.97,23.39, 19.58, 29.16, 9.58, 5.083792
759, 2024/3/28 23:12:37, 787.89, 29.15,21.40,19.66,--,--,--,--,--,21.97,23.40, 19.66, 29.15, 9.49, 5.052231
760, 2024/3/28 23:12:38, 788.89, 29.14,21.41,19.70,--,--,--,--,--,21.96,23.42, 19.70, 29.14, 9.44, 5.029755
761, 2024/3/28 23:12:39, 789.90, 29.19,21.37,19.71,--,--,--,--,--,21.96,23.42, 19.71, 29.19, 9.48, 5.062584
762, 2024/3/28 23:12:40, 790.90, 29.21,21.42,19.70,--,--,--,--,--,21.97,23.44, 19.70, 29.21, 9.51, 5.067586
763, 2024/3/28 23:12:41, 791.90, 29.18,21.43,19.64,--,--,--,--,--,21.96,23.42, 19.64, 29.18, 9.54, 5.070802
764, 2024/3/28 23:12:42, 792.90, 29.12,21.46,19.63,--,--,--,--,--,21.96,23.40, 19.63, 29.12, 9.49, 5.034622
765, 2024/3/28 23:12:43, 793.90, 29.15,21.45,19.63,--,--,--,--,--,21.98,23.41, 19.63, 29.15, 9.52, 5.053592
766, 2024/3/28 23:12:44, 794.90, 29.14,21.47,19.57,--,--,--,--,--,21.97,23.39, 19.57, 29.14, 9.57, 5.066621
767, 2024/3/28 23:12:45, 795.90, 29.05,21.46,19.55,--,--,--,--,--,21.97,23.35, 19.55, 29.05, 9.50, 5.025042
768, 2024/3/28 23:12:46, 796.90, 29.05,21.42,19.57,--,--,--,--,--,21.96,23.35, 19.57, 29.05, 9.48, 5.025101
769, 2024/3/28 23:12:47, 797.91, 29.03,21.44,19.59,--,--,--,--,--,21.97,23.35, 19.59, 29.03, 9.44, 5.002403
770, 2024/3/28 23:12:48, 798.91, 29.04,21.44,19.57,--,--,--,--,--,21.96,23.35, 19.57, 29.04, 9.47, 5.015606
771, 2024/3/28 23:12:49, 799.91, 29.04,21.43,19.45,--,--,--,--,--,21.96,23.31, 19.45, 29.04, 9.59, 5.062946
772, 2024/3/28 23:12:50, 800.91, 28.96,21.42,19.40,--,--,--,--,--,21.97,23.26, 19.40, 28.96, 9.56, 5.038610
773, 2024/3/28 23:12:51, 801.91, 29.00,21.43,19.34,--,--,--,--,--,21.97,23.26, 19.34, 29.00, 9.66, 5.082463
774, 2024/3/28 23:12:52, 802.91, 28.99,21.49,19.27,--,--,--,--,--,21.96,23.25, 19.27, 28.99, 9.72, 5.093409
775, 2024/3/28 23:12:53, 803.91, 29.01,21.49,19.27,--,--,--,--,--,21.98,23.26, 19.27, 29.01, 9.74, 5.104679
776, 2024/3/28 23:12:54, 804.91, 29.08,21.44,19.26,--,--,--,--,--,21.96,23.26, 19.26, 29.08, 9.82, 5.156782
777, 2024/3/28 23:12:55, 805.92, 29.06,21.44,19.31,--,--,--,--,--,21.96,23.27, 19.31, 29.06, 9.75, 5.126138
778, 2024/3/28 23:12:56, 806.92, 29.11,21.42,19.39,--,--,--,--,--,21.95,23.31, 19.39, 29.11, 9.72, 5.127304
779, 2024/3/28 23:12:57, 807.92, 29.11,21.41,19.50,--,--,--,--,--,21.96,23.34, 19.50, 29.11, 9.61, 5.087407
780, 2024/3/28 23:12:58, 808.92, 29.09,21.43,19.55,--,--,--,--,--,21.96,23.36, 19.55, 29.09, 9.54, 5.053408
781, 2024/3/28 23:12:59, 809.92, 29.11,21.43,19.49,--,--,--,--,--,21.96,23.34, 19.49, 29.11, 9.62, 5.087409
782, 2024/3/28 23:13:00, 810.92, 29.04,21.43,19.44,--,--,--,--,--,21.97,23.30, 19.44, 29.04, 9.60, 5.066758
783, 2024/3/28 23:13:01, 811.92, 29.05,21.46,19.36,--,--,--,--,--,21.97,23.29, 19.36, 29.05, 9.69, 5.097617
784, 2024/3/28 23:13:02, 812.93, 29.02,21.46,19.41,--,--,--,--,--,21.96,23.30, 19.41, 29.02, 9.61, 5.061426
785, 2024/3/28 23:13:03, 813.93, 29.06,21.45,19.43,--,--,--,--,--,21.95,23.31, 19.43, 29.06, 9.63, 5.078211
786, 2024/3/28 23:13:04, 814.93, 29.09,21.44,19.38,--,--,--,--,--,21.96,23.30, 19.38, 29.09, 9.71, 5.116154
787, 2024/3/28 23:13:05, 815.93, 29.10,21.46,19.33,--,--,--,--,--,21.96,23.30, 19.33, 29.10, 9.77, 5.137434
788, 2024/3/28 23:13:06, 816.93, 29.11,21.48,19.40,--,--,--,--,--,21.97,23.33, 19.40, 29.11, 9.71, 5.112525
789, 2024/3/28 23:13:07, 817.93, 29.07,21.48,19.45,--,--,--,--,--,21.96,23.33, 19.45, 29.07, 9.62, 5.070722
790, 2024/3/28 23:13:08, 818.94, 29.07,21.43,19.46,--,--,--,--,--,21.97,23.32, 19.46, 29.07, 9.61, 5.076130
791, 2024/3/28 23:13:09, 819.94, 29.11,21.41,19.42,--,--,--,--,--,21.96,23.31, 19.42, 29.11, 9.69, 5.117719
792, 2024/3/28 23:13:10, 820.94, 29.11,21.46,19.44,--,--,--,--,--,21.97,23.34, 19.44, 29.11, 9.67, 5.100848
793, 2024/3/28 23:13:11, 821.94, 29.10,21.49,19.44,--,--,--,--,--,21.97,23.34, 19.44, 29.10, 9.66, 5.089699
794, 2024/3/28 23:13:12, 822.94, 29.04,21.44,19.46,--,--,--,--,--,21.95,23.31, 19.46, 29.04, 9.58, 5.057285
795, 2024/3/28 23:13:13, 823.94, 29.11,21.46,19.49,--,--,--,--,--,21.96,23.35, 19.49, 29.11, 9.62, 5.081795
796, 2024/3/28 23:13:14, 824.94, 29.12,21.47,19.47,--,--,--,--,--,21.95,23.35, 19.47, 29.12, 9.65, 5.093215
797, 2024/3/28 23:13:15, 825.94, 29.15,21.49,19.48,--,--,--,--,--,21.97,23.37, 19.48, 29.15, 9.67, 5.102688
798, 2024/3/28 23:13:16, 826.95, 29.14,21.49,19.46,--,--,--,--,--,21.96,23.36, 19.46, 29.14, 9.68, 5.104669
799, 2024/3/28 23:13:17, 827.95, 29.14,21.50,19.42,--,--,--,--,--,21.96,23.35, 19.42, 29.14, 9.72, 5.118178
